| OTOMRO   |UNIVERSE| INPUTS                                                               =>    OUTPUTS                                                                            | NRG USED   | REACTION TYPE                | CHEMIST WALLET                             | initateReaction() TX HASH                                          | analyseReactions() TX HASH                                         |
|    46944*|bohr    |  Xj-18∙ +  Eb-20∙ +  Nd-30ª +  Uq-47⁻ +  Yv-72ª           +      150 =>   Xj-18 + Eb-20 + Nd-30 + Uq-47 + Yv-72                                  +     142.50 |       7.50 | none                         | 0x457a223a59de9f7311c5d9af84bf81ef55c87735 | 0x9d822bdda518f8eb82c18956817b70537d227a1b82e3e0f6b54c336b13b6e72f | 0x413823a989119c6ceb46a908028d292d4228270efee96decb56c32645889d8a5 |
|    46945*|bohr    |   T-17∙ +  Xj-17⁺ +  Eb-22∙ +  Gy-67ª +  Yv-72ª           +      100 => ⬇ T-17 + T-17 + Eb-22 + Gy-67 + Yv-72                                    +      95.00 |       5.00 | decay                        | 0x101c94353d6c83bce15b92a00f6de5bab2e78c2d | 0xb28536e408b508546d3691d40951ad8815cc2483511e394e85886ef114f56f97 | 0x1724604ca1cd21dc2847a550272abed50f9ac74769ce779c4f23ca3c7552dd91 |
|    46948*|bohr    |   T-15⁺ +   K-34∙ +   L-51⁺ +  Gy-67ª +  Yv-72ª           +      300 =>   T-15 + K-34 + L-51 + Gy-67 + Yv-72                                     +     285.00 |      15.00 | none                         | 0x101c94353d6c83bce15b92a00f6de5bab2e78c2d | 0xf6da731cefc63a075f7fb41025a930cd35c4dcaac44f0776a285f5a1bbdf5ba5 | 0x318de041bc5b1bf2e33ac5ab2592652b37f5dd022ba6319f50b561e08c22c22c |
|    46950*|bohr    |   Ei-4∙ +   T-17∙ +  Xj-17⁺ +  Gy-67ª +  Yv-72ª           +      300 => ⬇ Ei-4 + T-17 + T-17 + Gy-67 + Yv-72                                     +     285.00 |      15.00 | decay                        | 0x101c94353d6c83bce15b92a00f6de5bab2e78c2d | 0x91df2af2f88f309c1d8501e9287df6426e0aeb14b446db1285b7715c975e0dc7 | 0x4f637395a3c91c7fc4dbc212c6f61a9ed0350e8fd21aa8b7d525653eb8999061 |
|    46951 |bohr    |   Sr-1∙ +   T-17∙                                         +      150 =>   Sr-1 + T-17                                                            +     142.50 |       7.50 | none                         | 0x457a223a59de9f7311c5d9af84bf81ef55c87735 | 0xab0ada13a54c03a69360511692602d63f6a726627b381c835d93aa71f9f6e05e | 0xe2b91cbb04bdd91fe015c42dabb5c100998d0f096464c2daf656e4ba4d12615b |
|    46953 |bohr    |   Sr-1∙ +  Uq-47⁻                                         +       10 =>   Sr-1 + Uq-47                                                           +       9.50 |       0.50 | none                         | 0x457a223a59de9f7311c5d9af84bf81ef55c87735 | 0x9c305c840ecdbcc2d5298bed5ffb7a178310a2cf6d9c8b7aece8c1567284464c | 0xe2b91cbb04bdd91fe015c42dabb5c100998d0f096464c2daf656e4ba4d12615b |
|    46955*|bohr    |   Sr-1∙ +   Sr-2∙ +   Dz-7⁺ +   Dz-9∙ +  Eb-21∙           +      114 => ⬇ Sr-1 + Sr-2 + Eb-21 + DzAs(As-7,Dz-9>)                                 +      90.74 |      23.26 | metallic, decay              | 0xe693c76611c71dd07999b05a9d22e9c8d726412b | 0x1e78f0d7186ba1cd69ae96eafa063ff5e9db6b128050c2134dc68b51f3c09b06 | 0xd4c504545e04b0824774e90d05bded2d188a349c6c9d79721b5eb7e3bec4cadb |
|    46956*|bohr    |  Yu-29∙ +  Yu-29∙                                         +     5000 =>   Qe-58                                                                  +    2410.07 |    2589.93 | nuclear                      | 0x9c54a9c609212d2fd034b55cf3b42ba99af52880 | 0x151aeddfdb68cf75e00325179c0ac6c1cefb25b9badb568da7268fed0239b35e | 0x0e613df7f8a5b28918f01fcf41c44a1af48c7a793540d76e414bb9237ce10611 |
|    46959*|bohr    |   Sr-1∙ +  Eb-22∙ +  Eb-22∙ +  Eb-22∙ +   P-23∙           +      200 =>   Sr-1 + Eb-22 + Eb-22 + Eb-22 + P-23                                    +     190.00 |      10.00 | none                         | 0x101c94353d6c83bce15b92a00f6de5bab2e78c2d | 0x5ff16bcb31938debc245ed8afc065e25ec388847a3647893ce90db571c8485ef | 0xba0acf8bd3e8f72b20cfc32498c5dc9b2d77dd50b8a1d3d236281750d31964ee |
|    46961*|bohr    |   T-15⁺ +   T-17∙ +   T-17∙ +   T-17∙ +   T-17∙           +      200 => ⬇ Ct-15 + T-17 + T-17 + T-17 + T-17                                      +     190.00 |      10.00 | decay                        | 0x101c94353d6c83bce15b92a00f6de5bab2e78c2d | 0x4ed92ae525820e57f8dd877cf04139bb2443a7051eaade269e16d061ccf013b3 | 0xca821e26072d9b93c33253544b19f720ad3a7ec9149d423eb90e4fe9dbc3693f |
|    46962*|bohr    |   Ei-4∙ +   As-6∙ +  Ro-23ª +  Gy-67ª +  Kk-71ª           +      100 =>   Ro-23 + Gy-67 + Kk-71 + AsEi(As-6,Ei-4>)                               +      84.62 |      15.38 | metallic                     | 0x101c94353d6c83bce15b92a00f6de5bab2e78c2d | 0x339080444f2e9e705f0ba83e4ba49c7ca5e253979bb276a9032964fcf9ebe80d | 0x7c96975e026c4e300cb6d7a0c069654862e6698c899a6b59b7603083c12d1764 |
|    46965 |bohr    |   Sr-1∙ +   Sr-1∙ +  Cl-26ª +  Nd-30ª +  Nd-30ª           +      106 =>   Cl-26 + Sr₂Nd₂(Sr-1,Sr-1>Nd-30,Nd-30)                                  +      68.62 |      37.38 | chemical                     | 0xccb7b22ddcb3845819fe96c55c692c45144e32f5 | 0x4a780b3a2eb2a898a7a52ee01706fbd1630da663e64f1d98638f29d30ba0bc51 | 0x76769ff40e4949a33c3d54bca06be80c0e890d61c31f9730cda1ea2e5ad62c25 |
|    46966*|bohr    |   Sr-1∙ +   Ei-4∙ +  Xj-17⁺ +  Nd-30ª +   K-34∙           +      119 => ⬇ Ei-4 + T-17 + K-34 + SrNd(Sr-1>Nd-30)                                  +      97.01 |      21.99 | chemical, decay              | 0x877499d374ac2ef579e4808ddc7ff5553f330c16 | 0x3767b05e5d651922f15f2975604e03151ed1b4dc751e3f29377998b675a2b6e7 | 0xc23478836ab17b815b7a6c5e01a24ce587452a68e25f780525a5020a159a0844 |
|    46967*|bohr    |   T-16∙ +   T-17∙ +  Xj-18∙ +  Ro-23ª +  Ro-23ª           +      113 =>   T-16 + T-17 + Xj-18 + P-22 + P-22 + Sr₂(Sr-1,Sr-1>)                    +     105.45 |       7.55 | metallic, decay              | 0x2dc485fac46311abe596ddb767641a807e21b030 | 0xe6e26bc26cf40dd44ef475cd7b47aa56874f564d9279316c0eb334ae12b7147e | 0xc015dd268dfd2fedaa8225d87643a3dfc12a675bb7a2ad7460f67707c0d96399 |
|    46970 |bohr    |   Sr-2∙ +  Mt-35∙                                         +        0 =>   Sr-2 + Mt-35                                                           +       0.00 |      -0.00 | none                         | 0x9c54a9c609212d2fd034b55cf3b42ba99af52880 | 0x7e676460bd59eb8a5e4f3d98a1162564797df560ed13640d08d18d64d4cfc4ae | 0x2217ffe73229963c03686bcc1a51599f7bee3c7c9f5e1f269609503dc3be3d53 |
|    46971*|bohr    |   P-21⁺ +  Mt-34⁺                                         +        0 => ⬇ Eb-21 + Mt-34                                                          +       0.00 |      -0.00 | decay                        | 0x9c54a9c609212d2fd034b55cf3b42ba99af52880 | 0x13f14d0618bd600f56c4e8eb501f92a1db7f87fa4fffafa0a2bec61b8411bf31 | 0x9e1f91d6dcd8510a7b267177242f72b66f5401f6e1393ea71b2ecd86faf23137 |
|    46972*|bohr    |   Sr-1∙ +  Kk-70ª                                         +        0 =>   Sr-1 + Kk-70                                                           +       0.00 |      -0.00 | none                         | 0x9c54a9c609212d2fd034b55cf3b42ba99af52880 | 0x41776db1bb4586c6fb0070635d927d43d884b5611d0c492b2a9689193e05dd29 | 0x3a9057f708723d09ca6c4e2f485c25035ca753b1b81acc93a2f7cd59a94a0653 |
|    46973*|bohr    |  Eb-22∙ +  Yu-29∙                                         +        0 =>   Eb-22 + Yu-29                                                          +       0.00 |      -0.00 | none                         | 0x9c54a9c609212d2fd034b55cf3b42ba99af52880 | 0x02b659eadfaacf7246403403c11be9c4dceb1e46b75f882d3c88a4f21e26044d | 0xfcc58b2d311d6f88d67ce67fe54b4cdc05ec86fa7d26fa38be17ababe6dda4a5 |
|    46974*|bohr    |  Yu-27⁺ +   K-34∙                                         +        0 => ⬇ Cl-27 + K-34                                                           +       0.00 |      -0.00 | decay                        | 0x9c54a9c609212d2fd034b55cf3b42ba99af52880 | 0x589b685ca243348b7db84384e5460a6b979a6589daf611c8c689641ed720bd30 | 0x21b175dd74bf916cda39715120d7a9554584a3f7937adcd1f8795b1e32ac88bf |
|    46975*|bohr    |   Sr-1∙ +   Dz-8∙ +  Eb-20∙                               +        0 =>   Sr-1 + Dz-8 + Eb-20                                                    +       0.00 |       0.00 | none                         | 0xd4b69ad024dc7768e69704aae4fa3ae9bf0b9ff8 | 0x30fd9facce29833f86ffb00cb4c8e2d939708d0abdb0bc79f3522b8a6af03123 | 0xaab2d98cfc24106b905659e146cbeef61acca8f094845a04828fe0254ab696b4 |
|    46978 |bohr    |  Ct-15∙ +  Kk-71ª                                         +        0 =>   Ct-15 + Kk-71                                                          +       0.00 |      -0.00 | none                         | 0x9c54a9c609212d2fd034b55cf3b42ba99af52880 | 0x0fd28e2ddc0c08253af5f31ea9dd460d1053d7ff86f29804e3092c88b91923dc | 0xf772f7442f03a47989c77cc348d4fa2312b7c9da78887b68a829c67d72810d06 |
|    46979*|bohr    |   Ei-4∙ +  Uq-47⁻                                         +        0 =>   Ei-4 + Uq-47                                                           +       0.00 |      -0.00 | none                         | 0x9c54a9c609212d2fd034b55cf3b42ba99af52880 | 0xf04d80455d3c0e194cfade851783f30390c2cd26c9761c55b150a9a28e513a0b | 0x356ce2e7d6a7fb16b40d09a7d724837295e744fdffd85b425ffb8ee0dfe7ff75 |
|    46980*|bohr    |   As-7∙ +  Mt-35∙                                         +        0 =>   As-7 + Mt-35                                                           +       0.00 |      -0.00 | none                         | 0x9c54a9c609212d2fd034b55cf3b42ba99af52880 | 0x8420d3be674442d38ba1a4835c634b828ff8616e9d005c7396f5522b95d6555b | 0x007199a7d54c041c55d24a6881e2334fe43dea9fa0ba0f74ff2f192d73d8769f |
|    46981*|bohr    |   Ei-5∙ +  Eb-19⁺                                         +        0 => ⬇ Ei-5 + Xj-19                                                           +       0.00 |      -0.00 | decay                        | 0x9c54a9c609212d2fd034b55cf3b42ba99af52880 | 0x4eb4e51b811cdb42aa21050fc4374bcf4d1fa39001801608198b4345eecded73 | 0x2249dd9266bfc3b45b23682b65dcd637e3f706562e0413fa07a83936a43d0133 |
|    46982*|bohr    |  Vi-11⁺ +  Ro-23ª                                         +        0 => ⬇ Sr-1 + Gj-11 + P-22                                                    +       0.00 |      -0.00 | decay                        | 0x9c54a9c609212d2fd034b55cf3b42ba99af52880 | 0x6d5a20a8e397f14f63e394cf668bec4ec88c23241a2c60f1d7273e22331b318c | 0x2249dd9266bfc3b45b23682b65dcd637e3f706562e0413fa07a83936a43d0133 |
|    46983*|bohr    |  Eb-22∙ +  Yv-72ª                                         +        0 =>   Eb-22 + Yv-72                                                          +       0.00 |      -0.00 | none                         | 0x9c54a9c609212d2fd034b55cf3b42ba99af52880 | 0xb83f5218c98c7e16d8a1876816ec8648703bc4a931230fb0e27716a91b15e8fc | 0x2249dd9266bfc3b45b23682b65dcd637e3f706562e0413fa07a83936a43d0133 |
|    46984 |bohr    |  Eb-20∙ +  Kk-70ª                                         +        0 =>   Eb-20 + Kk-70                                                          +       0.00 |      -0.00 | none                         | 0x9c54a9c609212d2fd034b55cf3b42ba99af52880 | 0x41718ae1fb1d5bb06c42c2619f070157fdeb770545e3935f691addbf10adac3e | 0x2249dd9266bfc3b45b23682b65dcd637e3f706562e0413fa07a83936a43d0133 |
|    46985*|bohr    |  Vi-10⁺ +  Mt-34⁺                                         +        0 => ⬇ Gj-10 + Mt-34                                                          +       0.00 |      -0.00 | decay                        | 0x9c54a9c609212d2fd034b55cf3b42ba99af52880 | 0xc6e8449eb209e00291d6cdada66feeeef654a20629eb7844709388561ad89102 | 0x2249dd9266bfc3b45b23682b65dcd637e3f706562e0413fa07a83936a43d0133 |
|    46986*|bohr    |   Ei-4∙ +   P-21⁺ +  Yu-29∙ +  Pb-48∙ +  Wy-50∙           +     1854 => ⬇ Eb-21 + Pb-48 + Wy-50 + EiYu(Ei-4>Yu-29)                               +    1743.96 |     110.04 | chemical, decay              | 0x1939a73feb7cd1799d116feeda5f2deac56c1a5f | 0x59439af9fa135eb06ef57b0deff3e8bd1318e032966d9c0d440889bc9408faf6 | 0xf9c2375781e1cff97e851fce225da916e7252bac0b92a7bf99b598b4979cdc9d |
|    46987 |bohr    |  Ct-13⁺ +  Yv-72ª                                         +        0 => ⬇ Vi-13 + Yv-72                                                          +       0.00 |      -0.00 | decay                        | 0x9c54a9c609212d2fd034b55cf3b42ba99af52880 | 0x53694fd6245bb8d64a87b1c6dd7d164c99f7b60ac92193475a1633631c6cab70 | 0x9dcfc10a5b5c9b763a5414110560d51f1d29525e3d9fb63747ec3b863dc5d1c2 |
|    46988 |bohr    |   Sr-1∙ +  Xj-17⁺                                         +        1 => ⬇ Sr-1 + T-17                                                            +       0.95 |       0.05 | decay                        | 0xd4b69ad024dc7768e69704aae4fa3ae9bf0b9ff8 | 0x7062367fe0d5d73f5ccbe838b828f60b6e006bb4aa305399376cd8ab59c8593f | 0xaab2d98cfc24106b905659e146cbeef61acca8f094845a04828fe0254ab696b4 |
|    46989 |bohr    |   Dz-7⁺ +  Gj-11∙                                         +        0 => ⬇ As-7 + Gj-11                                                           +       0.00 |      -0.00 | decay                        | 0x9c54a9c609212d2fd034b55cf3b42ba99af52880 | 0xe20b4a74fe6aa22772b81b6388d66353f002c4a115007a6995e1af2db76d31d7 | 0x514ef700b31b615f3d86955a2db16790c48da158fa3ba2b418e0c31c709cbda7 |
|    46991*|bohr    |  Xj-18∙ +  Xj-18∙ +  Xj-18∙ +  Xj-18∙ +  Xj-18∙           +     1744 =>   Xj-18 + Xj-18 + Xj-18 + Xj-18 + Xj-18                                  +    1656.80 |      87.20 | none                         | 0x1939a73feb7cd1799d116feeda5f2deac56c1a5f | 0xf0b5a819a4255c6d7eba372c4f90f02b8ae540d31f6558c7a613ce3defede030 | 0xd68d1487a7e9413cb4a42acaef3a068a48dd8452f77e5edf967257c86e695cb0 |
|    46993*|bohr    |   P-23∙ +   P-23∙ +   P-23∙ +  Yu-29∙ +  Yu-29∙           +     1657 =>   P-23 + P-23 + P-23 + Yu-29 + Yu-29                                     +    1574.15 |      82.85 | none                         | 0x1939a73feb7cd1799d116feeda5f2deac56c1a5f | 0xa8b64ee0505a31d425118aadba3685b844479b486142ece40c94c935a9c9f104 | 0xd670c11d4faf57d984571ff9182754c3d051031a627e9c5aa6458955515b6bed |
|    46994*|bohr    |   As-7∙ +  Ct-15∙ +  Eb-20∙ +   P-23∙ +  Kk-70ª           +     1574 =>   As-7 + Ct-15 + Eb-20 + P-23 + Kk-70                                    +    1495.30 |      78.70 | none                         | 0x1939a73feb7cd1799d116feeda5f2deac56c1a5f | 0x47c4518b7c96f20030918b2436e39129c9a9699b413b6a08056410a45d4ad949 | 0xf34291621eac549a67a8dacd891a5ad36aa9a0a80d46d6aad7ab973b315b1e30 |
|    46995*|bohr    |   Ei-5∙ +   As-6∙ +   As-7∙ +  Nd-30ª +  Wy-50∙           +      113 =>   Nd-30 + EiWy(Ei-5>Wy-50) + As₂(As-6,As-7>)                             +      64.79 |      48.21 | metallic, chemical           | 0x041769f39b36571347f69d04be69ebffbbabf666 | 0x0b93725addfb8c4a5589b191d081075232ea7eb452e3b91c0e06f637246e308c | 0x0c28265de8215f1833817174aee537ac4071dab586464e9406c074441a539333 |
|    46997*|bohr    |   As-5⁺ +  Gj-11∙ +  Xj-18∙ +  Eb-20∙                     +       10 => ⬇ Ei-5 + Gj-11 + Xj-18 + Eb-20                                           +       9.50 |       0.50 | decay                        | 0xd4b69ad024dc7768e69704aae4fa3ae9bf0b9ff8 | 0xe4e662f5192ffda976ce441716c7375e09ca5df234d4c1933fd1fd2057b8304f | 0xe00abf37d67353214b7dc41f50578aa9a5a22d8b4aa2d195b46f7d7fb8134670 |
|    46999*|bohr    |  Eb-19⁺ +  Gy-67ª                                         +        0 => ⬇ Xj-19 + Gy-67                                                          +       0.00 |      -0.00 | decay                        | 0x9c54a9c609212d2fd034b55cf3b42ba99af52880 | 0x966dcb83fc8682dcece3ac76a224723482da7d100c575414f00ece16f9d49522 | 0xf9705ccf9f1984348a74b387709ee0cb008cc6a7e65ed567105c0778299b98c2 |
|    47000 |bohr    |  Ro-23ª +  Nd-30ª                                         +        0 =>   Sr-1 + P-22 + Nd-30                                                    +       0.00 |      -0.00 | decay                        | 0x9c54a9c609212d2fd034b55cf3b42ba99af52880 | 0xa8b2ecfcf5c68dde0c01394c1743f7fe98ba2ad2b6aa3284a37f48db87d653f3 | 0x18394c61f246b7cbd8b7a985dfbb08eb6582fe074cd48c0896fb239f0f60860c |
|    47001*|bohr    |   Dz-7⁺ +   P-21⁺                                         +        0 => ⬇ As-7 + Eb-21                                                           +       0.00 |      -0.00 | decay                        | 0x9c54a9c609212d2fd034b55cf3b42ba99af52880 | 0xdf664f3c98ad34fc4121df9e04ec9747d741654172a8dce42fc7bf349afc0d96 | 0x18394c61f246b7cbd8b7a985dfbb08eb6582fe074cd48c0896fb239f0f60860c |
|    47002*|bohr    |   K-31⁺ +   L-51⁺                                         +        0 =>   K-31 + L-51                                                            +       0.00 |      -0.00 | none                         | 0x9c54a9c609212d2fd034b55cf3b42ba99af52880 | 0x18f32d83e266e30dee296b0f13e5dcc277e7f48e774d89fd0a1d060c0bb84034 | 0x18394c61f246b7cbd8b7a985dfbb08eb6582fe074cd48c0896fb239f0f60860c |
|    47003*|bohr    |   Dz-7⁺ +  Eb-21∙                                         +        0 => ⬇ As-7 + Eb-21                                                           +       0.00 |      -0.00 | decay                        | 0x9c54a9c609212d2fd034b55cf3b42ba99af52880 | 0x4f86773cae73aafee417f3d597e8c4bf350a5866aff0db0c00d007a3758df603 | 0x18394c61f246b7cbd8b7a985dfbb08eb6582fe074cd48c0896fb239f0f60860c |
|    47004*|bohr    |   Ei-5∙ +  Ro-23ª                                         +     1000 =>   Yu-28                                                                  +     340.38 |     659.62 | nuclear                      | 0x9c54a9c609212d2fd034b55cf3b42ba99af52880 | 0x8b71007496e6b55ba5480bd6a46ca01b2d10a993bd08b1d9c4f5cb303f1b6c5e | 0x18394c61f246b7cbd8b7a985dfbb08eb6582fe074cd48c0896fb239f0f60860c |
|    47005*|bohr    |   Sr-1∙ +   T-16∙ +  Xj-18∙ +   P-23∙ +  Ro-24ª           +     1841 =>   T-16 + P-23 + SrRoXj(Ro-24,Sr-1>Xj-18)                                 +    1725.98 |     115.02 | chemical                     | 0x1939a73feb7cd1799d116feeda5f2deac56c1a5f | 0xa787bc21d5b458ff7ea4185416dc589701d9f24df5ba6a48060ecedef004c0f2 | 0x84de0846793eb32ccfe8a3b18c473b732b7ba6e787a0f93fb5c03367d932b495 |
|    47006*|bohr    |   As-6∙ +   T-15⁺ +  Mt-35∙ +  Mt-35∙ +  Gy-67ª           +      114 => ⬇ As-6 + Ct-15 + Gy-67 + Mt₂(Mt-35,Mt-35>)                               +      57.50 |      56.50 | metallic, decay              | 0xdef03de0a52b53628f55a8d58b91041373921545 | 0x3d29f27caf49f6cba4fe0cca7448f74c6109dd4d105aa634f9d5c508255ff2b2 | 0xc4b959015a02c83af5f1a5f0649afecb63631bb42c418c0635a8745f936d9734 |
|    47007*|bohr    |  Gj-11∙ +  Ct-13⁺ +  Ro-23ª                               +        0 => ⬇ Sr-1 + Gj-11 + Vi-13 + P-22                                            +       0.00 |       0.00 | decay                        | 0xd4b69ad024dc7768e69704aae4fa3ae9bf0b9ff8 | 0xcfcda423e26a53db9a3fec431eaed81f7599b21cf6f0eae14e7b2d38ebb720c7 | 0x8598cae45ddd232f511975f3ae65193f9fb1ee68ff3ef129ac250fbb04a178bc |
|    47008*|bohr    |   Ei-5∙ +   Ei-5∙ +  Ro-23ª                               +        0 =>   Sr-1 + Ei-5 + Ei-5 + P-22                                              +       0.00 |       0.00 | decay                        | 0xd4b69ad024dc7768e69704aae4fa3ae9bf0b9ff8 | 0xb086fb5b95f9288bc082cea68d93398213340001521e7de520fedc46e2ddd33e | 0xa7e0efcf25cccbf18756db862babc5d4722675aaf169d7d0ffff67b4ff40fbb9 |
|    47009*|bohr    |   Ei-5∙ +  Xj-18∙ +  Eb-20∙                               +        0 =>   Ei-5 + Xj-18 + Eb-20                                                   +       0.00 |       0.00 | none                         | 0xd4b69ad024dc7768e69704aae4fa3ae9bf0b9ff8 | 0x3d1c61b1bf21b69b27c1132591205a45f224a5f0dc25b8f89fbbe348da89d324 | 0xa7e0efcf25cccbf18756db862babc5d4722675aaf169d7d0ffff67b4ff40fbb9 |
|    47010*|bohr    |   Ei-4∙ +   Ei-5∙ +  Vi-10⁺ +   P-23∙ +   K-34∙           +     1726 => ⬇ Gj-10 + P-23 + K-34 + Ei₂(Ei-4,Ei-5>)                                  +    1630.36 |      95.64 | metallic, decay              | 0x1939a73feb7cd1799d116feeda5f2deac56c1a5f | 0x67593e6c3b702e1632066996142230479b59875ac175909a6705789c008ccf8f | 0x684beeb39b28a8b132d99e7e73062e7f27511e10e2ed054ba94dbe64e7392820 |
